96,1443513901,1443513902.403,1443513902.670
97,1443513907,1443513908.442,1443513908.703
98,1443513913,1443513914.379,1443513914.638
99,1443513919,1443513920.415,1443513920.672
100,1443513925,1443513926.452,1443513926.706
101,1443513931,1443513932.388,1443513932.638
102,1443513937,1443513938.423,1443513938.671
103,1443513943,1443513944.459,1443513944.704
104,1443513949,1443513950.394,1443513950.637
105,1443513955,1443513956.433,1443513956.673
106,1443513961,1443513962.468,1443513962.705
107,1443513967,1443513968.403,1443513968.638
108,1443513973,1443513974.436,1443513974.668
109,1443513979,1443513980.472,1443513980.701
110,1443513985,1443513986.408,1443513986.634
111,1443513991,1443513992.443,1443513992.667
112,1443513997,1443513998.478,1443513998.699
113,1443514003,1443514004.513,1443514004.732
114,1443514009,1443514010.448,1443514010.664
115,1443514015,1443514016.483,1443514016.696
116,1443514021,1443514022.518,1443514022.728
117,1443514027,1443514028.453,1443514028.661
118,1443514033,1443514034.488,1443514034.693
119,1443514039,1443514040.523,1443514040.726
120,1443514045,1443514046.459,1443514046.659
121,1443514051,1443514052.495,1443514052.692
122,1443514057,1443514058.530,1443514058.725
123,1443514063,1443514064.465,1443514064.658
124,1443514069,1443514070.503,1443514070.692
125,1443514075,1443514076.539,1443514076.726
126,1443514081,1443514082.475,1443514082.659
127,1443514087,1443514088.510,1443514088.691
128,1443514093,1443514094.546,1443514094.725
129,1443514099,1443514100.482,1443514100.658
130,1443514105,1443514106.516,1443514106.689
131,1443514111,1443514112.551,1443514112.721
132,1443514117,1443514118.487,1443514118.655
133,1443514123,1443514124.523,1443514124.688
134,1443514129,1443514130.559,1443514130.722
135,1443514135,1443514136.495,1443514136.656
136,1443514141,1443514142.555,1443514142.712
137,1443514147,1443514148.502,1443514148.657
138,1443514153,1443514154.538,1443514154.690
139,1443514159,1443514160.574,1443514160.723
140,1443514165,1443514166.510,1443514166.657
141,1443514171,1443514172.546,1443514172.690
142,1443514177,1443514178.582,1443514178.723
143,1443514183,1443514184.518,1443514184.657
144,1443514189,1443514190.554,1443514190.690
145,1443514195,1443514196.589,1443514196.722
146,1443514201,1443514202.525,1443514202.655
147,1443514207,1443514208.560,1443514208.689
148,1443514213,1443514214.594,1443514214.722
149,1443514219,1443514220.537,1443514220.663
150,1443514225,1443514226.571,1443514226.697
151,1443514231,1443514232.506,1443514232.631
152,1443514237,1443514238.540,1443514238.664
153,1443514243,1443514244.573,1443514244.697
154,1443514249,1443514250.607,1443514250.729
155,1443514255,1443514256.541,1443514256.663
156,1443514261,1443514262.574,1443514262.695
157,1443514267,1443514268.608,1443514268.728
158,1443514273,1443514274.542,1443514274.661
159,1443514279,1443514280.573,1443514280.691
160,1443514285,1443514286.606,1443514286.723
161,1443514291,1443514292.539,1443514292.655
162,1443514297,1443514298.574,1443514298.689
163,1443514303,1443514304.607,1443514304.722
164,1443514309,1443514310.542,1443514310.655
165,1443514315,1443514316.575,1443514316.688
166,1443514321,1443514322.608,1443514322.720
167,1443514327,1443514328.543,1443514328.655
168,1443514333,1443514334.602,1443514334.713
169,1443514339,1443514340.537,1443514340.646
170,1443514345,1443514346.576,1443514346.684
171,1443514351,1443514352.611,1443514352.718
172,1443514357,1443514358.545,1443514358.652
173,1443514363,1443514364.578,1443514364.684
174,1443514369,1443514370.613,1443514370.718
175,1443514375,1443514376.622,1443514376.726
176,1443514381,1443514382.556,1443514382.660
177,1443514387,1443514388.590,1443514388.693
178,1443514393,1443514394.533,1443514394.635
179,1443514399,1443514400.576,1443514400.676
180,1443514405,1443514406.615,1443514406.715
181,1443514411,1443514412.548,1443514412.647
182,1443514417,1443514418.581,1443514418.679
183,1443514423,1443514424.615,1443514424.713
184,1443514429,1443514430.550,1443514430.646
185,1443514435,1443514436.584,1443514436.679
186,1443514441,1443514442.618,1443514442.713
187,1443514447,1443514448.552,1443514448.646
188,1443514453,1443514454.586,1443514454.679
189,1443514459,1443514460.621,1443514460.713
190,1443514465,1443514466.554,1443514466.645
191,1443514471,1443514472.564,1443514472.654
192,1443514477,1443514478.599,1443514478.688
193,1443514483,1443514484.633,1443514484.722
194,1443514489,1443514490.568,1443514490.655
195,1443514495,1443514496.602,1443514496.689
196,1443514501,1443514502.637,1443514502.723
197,1443514507,1443514508.571,1443514508.656
198,1443514513,1443514514.605,1443514514.689
199,1443514519,1443514520.639,1443514520.723
200,1443514525,1443514526.573,1443514526.657
201,1443514531,1443514532.606,1443514532.690
202,1443514537,1443514538.639,1443514538.723
203,1443514543,1443514544.573,1443514544.656
204,1443514549,1443514550.606,1443514550.689
205,1443514555,1443514556.641,1443514556.724
206,1443514561,1443514562.574,1443514562.657
207,1443514567,1443514568.608,1443514568.690
208,1443514573,1443514574.642,1443514574.724
209,1443514579,1443514580.575,1443514580.658
210,1443514585,1443514586.610,1443514586.692
211,1443514591,1443514592.643,1443514592.725
212,1443514597,1443514598.576,1443514598.657
213,1443514603,1443514604.610,1443514604.691
214,1443514609,1443514610.644,1443514610.725
215,1443514615,1443514616.577,1443514616.657
216,1443514621,1443514622.620,1443514622.700
217,1443514627,1443514628.554,1443514628.634
218,1443514633,1443514634.587,1443514634.666
219,1443514639,1443514640.619,1443514640.698
220,1443514645,1443514646.554,1443514646.633
221,1443514651,1443514652.586,1443514652.665
222,1443514657,1443514658.620,1443514658.699
223,1443514663,1443514664.554,1443514664.633
224,1443514669,1443514670.588,1443514670.666
225,1443514675,1443514676.623,1443514676.701
226,1443514681,1443514682.555,1443514682.633
227,1443514687,1443514688.584,1443514688.661
228,1443514693,1443514694.617,1443514694.693
229,1443514699,1443514700.650,1443514700.727
230,1443514705,1443514706.583,1443514706.659
231,1443514711,1443514712.615,1443514712.691
232,1443514717,1443514718.553,1443514718.629
233,1443514723,1443514724.587,1443514724.662
234,1443514729,1443514730.619,1443514730.694
235,1443514735,1443514736.553,1443514736.625
236,1443514741,1443514742.584,1443514742.659
237,1443514747,1443514748.623,1443514748.694
238,1443514753,1443514754.653,1443514754.726
239,1443514759,1443514760.580,1443514760.654
240,1443514765,1443514766.613,1443514766.686
241,1443514771,1443514772.648,1443514772.722
242,1443514777,1443514778.582,1443514778.652
243,1443514783,1443514784.604,1443514784.676
244,1443514789,1443514790.647,1443514790.719
245,1443514795,1443514796.587,1443514796.656
246,1443514801,1443514802.624,1443514802.696
247,1443514807,1443514808.558,1443514808.629
248,1443514813,1443514814.590,1443514814.658
249,1443514819,1443514820.615,1443514820.684
250,1443514825,1443514826.641,1443514826.712
251,1443514831,1443514832.573,1443514832.644
252,1443514837,1443514838.605,1443514838.675
253,1443514843,1443514844.638,1443514844.706
254,1443514849,1443514850.570,1443514850.640
255,1443514855,1443514856.604,1443514856.673
256,1443514861,1443514862.640,1443514862.710
257,1443514867,1443514868.573,1443514868.642
258,1443514873,1443514874.606,1443514874.674
259,1443514879,1443514880.639,1443514880.705
260,1443514885,1443514886.567,1443514886.635
261,1443514891,1443514892.600,1443514892.668
262,1443514897,1443514898.654,1443514898.720
263,1443514903,1443514904.577,1443514904.645
264,1443514909,1443514910.611,1443514910.678
265,1443514915,1443514916.645,1443514916.711
266,1443514921,1443514922.577,1443514922.644
267,1443514927,1443514928.610,1443514928.673
268,1443514933,1443514934.634,1443514934.699
269,1443514939,1443514940.568,1443514940.634
270,1443514945,1443514946.603,1443514946.667
271,1443514951,1443514952.631,1443514952.695
272,1443514957,1443514958.562,1443514958.627
273,1443514963,1443514964.600,1443514964.664
274,1443514969,1443514970.642,1443514970.706
275,1443514975,1443514976.578,1443514976.640
276,1443514981,1443514982.600,1443514982.664
277,1443514987,1443514988.634,1443514988.698
278,1443514993,1443514994.570,1443514994.633
279,1443514999,1443515000.611,1443515000.674
280,1443515005,1443515006.643,1443515006.705
281,1443515011,1443515012.580,1443515012.641
282,1443515017,1443515018.617,1443515018.679
283,1443515023,1443515024.652,1443515024.714
284,1443515029,1443515030.586,1443515030.648
285,1443515035,1443515036.619,1443515036.680
286,1443515041,1443515042.651,1443515042.712
287,1443515047,1443515048.585,1443515048.646
288,1443515053,1443515054.618,1443515054.678
289,1443515059,1443515060.650,1443515060.710
290,1443515065,1443515066.583,1443515066.642
291,1443515071,1443515072.615,1443515072.675
292,1443515077,1443515078.648,1443515078.707
293,1443515083,1443515084.580,1443515084.639
294,1443515089,1443515090.614,1443515090.673
295,1443515095,1443515096.648,1443515096.706
296,1443515101,1443515102.580,1443515102.638
297,1443515107,1443515108.614,1443515108.670
298,1443515113,1443515114.648,1443515114.702
299,1443515119,1443515120.632,1443515120.688
300,1443515125,1443515126.618,1443515126.684
301,1443515131,1443515132.568,1443515132.624
302,1443515137,1443515138.606,1443515138.663
303,1443515143,1443515144.640,1443515144.693
304,1443515149,1443515150.666,1443515150.722
305,1443515155,1443515156.603,1443515156.659
306,1443515161,1443515162.633,1443515162.686
307,1443515167,1443515168.657,1443515168.709
308,1443515173,1443515174.578,1443515174.634
309,1443515179,1443515180.608,1443515180.663
310,1443515185,1443515186.632,1443515186.684
311,1443515191,1443515192.655,1443515192.710
312,1443515197,1443515198.589,1443515198.641
313,1443515203,1443515204.615,1443515204.668
314,1443515209,1443515210.651,1443515210.705
315,1443515215,1443515216.586,1443515216.639
316,1443515221,1443515222.619,1443515222.669
317,1443515227,1443515228.644,1443515228.697
318,1443515233,1443515234.590,1443515234.643
319,1443515239,1443515240.620,1443515240.672
320,1443515245,1443515246.653,1443515246.705
321,1443515251,1443515252.586,1443515252.638
322,1443515257,1443515258.620,1443515258.671
323,1443515263,1443515264.654,1443515264.704
324,1443515269,1443515270.586,1443515270.637
325,1443515275,1443515276.619,1443515276.669
326,1443515281,1443515282.651,1443515282.702
327,1443515287,1443515288.585,1443515288.635
328,1443515293,1443515294.618,1443515294.668
329,1443515299,1443515300.652,1443515300.701
330,1443515305,1443515306.584,1443515306.633
331,1443515311,1443515312.617,1443515312.666
332,1443515317,1443515318.650,1443515318.698
333,1443515323,1443515324.582,1443515324.631
334,1443515329,1443515330.616,1443515330.664
335,1443515335,1443515336.649,1443515336.696
336,1443515341,1443515342.588,1443515342.636
337,1443515347,1443515348.622,1443515348.669
338,1443515353,1443515354.656,1443515354.702
339,1443515359,1443515360.589,1443515360.636
340,1443515365,1443515366.624,1443515366.670
341,1443515371,1443515372.656,1443515372.702
342,1443515377,1443515378.589,1443515378.635
343,1443515383,1443515384.625,1443515384.671
344,1443515389,1443515390.659,1443515390.704
345,1443515395,1443515396.592,1443515396.634
346,1443515401,1443515402.622,1443515402.667
347,1443515407,1443515408.651,1443515408.694
348,1443515413,1443515414.677,1443515414.724
349,1443515419,1443515420.611,1443515420.655
350,1443515425,1443515426.646,1443515426.690
351,1443515431,1443515432.579,1443515432.623
352,1443515437,1443515438.614,1443515438.657
353,1443515443,1443515444.647,1443515444.689
354,1443515449,1443515450.679,1443515450.721
355,1443515455,1443515456.622,1443515456.665
356,1443515461,1443515462.655,1443515462.697
357,1443515467,1443515468.591,1443515468.632
358,1443515473,1443515474.623,1443515474.665
359,1443515479,1443515480.657,1443515480.698
360,1443515485,1443515486.590,1443515486.633
361,1443515491,1443515492.618,1443515492.657
362,1443515497,1443515498.645,1443515498.685
363,1443515503,1443515504.582,1443515504.622
364,1443515509,1443515510.616,1443515510.656
365,1443515515,1443515516.649,1443515516.688
366,1443515521,1443515522.585,1443515522.624
367,1443515527,1443515528.619,1443515528.656
368,1443515533,1443515534.647,1443515534.688
369,1443515539,1443515540.674,1443515540.710
370,1443515545,1443515546.607,1443515546.648
371,1443515551,1443515552.641,1443515552.679
372,1443515557,1443515558.674,1443515558.712
373,1443515563,1443515564.606,1443515564.644
374,1443515569,1443515570.640,1443515570.677
375,1443515575,1443515576.673,1443515576.709
376,1443515581,1443515582.605,1443515582.642
377,1443515587,1443515588.638,1443515588.672
378,1443515593,1443515594.665,1443515594.700
379,1443515599,1443515600.593,1443515600.629
380,1443515605,1443515606.626,1443515606.662
381,1443515611,1443515612.660,1443515612.695
382,1443515617,1443515618.593,1443515618.628
383,1443515623,1443515624.626,1443515624.661
384,1443515629,1443515630.659,1443515630.695
385,1443515635,1443515636.594,1443515636.628
386,1443515641,1443515642.625,1443515642.686
387,1443515647,1443515648.641,1443515648.674
388,1443515653,1443515654.678,1443515654.711
389,1443515659,1443515660.622,1443515660.652
390,1443515665,1443515666.651,1443515666.683
391,1443515671,1443515672.685,1443515672.718
392,1443515677,1443515678.627,1443515678.659
393,1443515683,1443515684.669,1443515684.700
394,1443515689,1443515690.597,1443515690.627
395,1443515695,1443515696.622,1443515696.653
396,1443515701,1443515702.654,1443515702.684
397,1443515707,1443515708.595,1443515708.626
398,1443515713,1443515714.628,1443515714.659
399,1443515719,1443515720.657,1443515720.687
400,1443515725,1443515726.594,1443515726.621
401,1443515731,1443515732.629,1443515732.656
402,1443515737,1443515738.673,1443515738.702
403,1443515743,1443515744.608,1443515744.638
404,1443515749,1443515750.643,1443515750.672
405,1443515755,1443515756.676,1443515756.704
406,1443515761,1443515762.606,1443515762.637
407,1443515767,1443515768.637,1443515768.664
408,1443515773,1443515774.661,1443515774.687
409,1443515779,1443515780.701,1443515780.736
410,1443515785,1443515786.635,1443515786.662
411,1443515791,1443515792.670,1443515792.697
412,1443515797,1443515798.604,1443515798.630
413,1443515803,1443515804.648,1443515804.675
414,1443515809,1443515810.684,1443515810.710
415,1443515815,1443515816.622,1443515816.648
416,1443515821,1443515822.654,1443515822.680
417,1443515827,1443515828.687,1443515828.716
418,1443515833,1443515834.622,1443515834.648
419,1443515839,1443515840.661,1443515840.686
420,1443515845,1443515846.695,1443515846.719
421,1443515851,1443515852.633,1443515852.657
422,1443515857,1443515858.691,1443515858.715
423,1443515863,1443515864.625,1443515864.650
424,1443515869,1443515870.659,1443515870.682
425,1443515875,1443515876.630,1443515876.653
426,1443515881,1443515882.685,1443515882.708
427,1443515887,1443515888.635,1443515888.657
428,1443515893,1443515894.644,1443515894.667
429,1443515899,1443515900.677,1443515900.699
430,1443515905,1443515906.612,1443515906.634
431,1443515911,1443515912.643,1443515912.665
432,1443515917,1443515918.677,1443515918.698
433,1443515923,1443515924.614,1443515924.633
434,1443515929,1443515930.645,1443515930.666
435,1443515935,1443515936.678,1443515936.698
436,1443515941,1443515942.611,1443515942.631
437,1443515947,1443515948.645,1443515948.665
438,1443515953,1443515954.677,1443515954.697
439,1443515959,1443515960.612,1443515960.628
440,1443515965,1443515966.635,1443515966.651
441,1443515971,1443515972.658,1443515972.678
442,1443515977,1443515978.693,1443515978.708
443,1443515983,1443515984.627,1443515984.646
444,1443515989,1443515990.662,1443515990.680
445,1443515995,1443515996.676,1443515996.693
446,1443516001,1443516002.607,1443516002.625
447,1443516007,1443516008.640,1443516008.654
448,1443516013,1443516014.669,1443516014.686
449,1443516019,1443516020.603,1443516020.620
450,1443516025,1443516026.637,1443516026.653
451,1443516031,1443516032.669,1443516032.685
452,1443516037,1443516038.604,1443516038.620
453,1443516043,1443516044.636,1443516044.652
454,1443516049,1443516050.686,1443516050.701
455,1443516055,1443516056.623,1443516056.637
456,1443516061,1443516062.652,1443516062.664
457,1443516067,1443516068.682,1443516068.696
458,1443516073,1443516074.614,1443516074.627
459,1443516079,1443516080.641,1443516080.655
460,1443516085,1443516086.678,1443516086.691
461,1443516091,1443516092.609,1443516092.621
462,1443516097,1443516098.647,1443516098.657
463,1443516103,1443516104.672,1443516104.683
464,1443516109,1443516110.699,1443516110.712
465,1443516115,1443516116.632,1443516116.644
466,1443516121,1443516122.664,1443516122.676
467,1443516127,1443516128.696,1443516128.708
468,1443516133,1443516134.630,1443516134.642
469,1443516139,1443516140.662,1443516140.683
470,1443516145,1443516146.700,1443516146.710
471,1443516151,1443516152.633,1443516152.644
472,1443516157,1443516158.665,1443516158.675
473,1443516163,1443516164.697,1443516164.708
474,1443516169,1443516170.630,1443516170.640
475,1443516175,1443516176.666,1443516176.676
476,1443516181,1443516182.680,1443516182.689
477,1443516187,1443516188.634,1443516188.640
478,1443516193,1443516194.696,1443516194.705
479,1443516199,1443516200.634,1443516200.645
480,1443516205,1443516206.668,1443516206.676
481,1443516211,1443516212.701,1443516212.709
482,1443516217,1443516218.636,1443516218.644
483,1443516223,1443516224.643,1443516224.651
484,1443516229,1443516230.677,1443516230.684
485,1443516235,1443516236.611,1443516236.617
486,1443516241,1443516242.645,1443516242.652
487,1443516247,1443516248.680,1443516248.701
488,1443516253,1443516254.623,1443516254.629
489,1443516259,1443516260.662,1443516260.668
490,1443516265,1443516266.674,1443516266.679
491,1443516271,1443516272.711,1443516272.717
492,1443516277,1443516278.647,1443516278.652
493,1443516283,1443516284.681,1443516284.686
494,1443516289,1443516290.618,1443516290.622
495,1443516295,1443516296.652,1443516296.656
496,1443516301,1443516302.685,1443516302.689
497,1443516307,1443516308.618,1443516308.621
498,1443516313,1443516314.652,1443516314.656
499,1443516319,1443516320.685,1443516320.689
500,1443516325,1443516326.619,1443516326.621
501,1443516331,1443516332.659,1443516332.662
502,1443516337,1443516338.692,1443516338.694
503,1443516343,1443516344.636,1443516344.636
504,1443516349,1443516350.663,1443516350.662
505,1443516355,1443516356.618,1443516356.619
506,1443516361,1443516362.659,1443516362.660
507,1443516367,1443516368.699,1443516368.700
508,1443516373,1443516374.632,1443516374.633
509,1443516379,1443516380.665,1443516380.665
510,1443516385,1443516386.698,1443516386.698
511,1443516391,1443516392.631,1443516392.631
512,1443516397,1443516398.665,1443516398.664
513,1443516403,1443516404.698,1443516404.698
514,1443516409,1443516410.643,1443516410.641
515,1443516415,1443516416.702,1443516416.700
516,1443516421,1443516422.637,1443516422.636
517,1443516427,1443516428.669,1443516428.668
518,1443516433,1443516434.703,1443516434.699
519,1443516439,1443516440.628,1443516440.626
520,1443516445,1443516446.661,1443516446.658
521,1443516451,1443516452.693,1443516452.690
522,1443516457,1443516458.627,1443516458.625
523,1443516463,1443516464.660,1443516464.657
524,1443516469,1443516470.695,1443516470.691
525,1443516475,1443516476.628,1443516476.620
526,1443516481,1443516482.650,1443516482.646
527,1443516487,1443516488.683,1443516488.678
528,1443516493,1443516494.715,1443516494.711
529,1443516499,1443516500.648,1443516500.643
530,1443516505,1443516506.681,1443516506.675
531,1443516511,1443516512.713,1443516512.708
532,1443516517,1443516518.646,1443516518.640
533,1443516523,1443516524.678,1443516524.672
534,1443516529,1443516530.711,1443516530.706
535,1443516535,1443516536.645,1443516536.636
536,1443516541,1443516542.672,1443516542.665
537,1443516547,1443516548.706,1443516548.700
538,1443516553,1443516554.642,1443516554.635
539,1443516559,1443516560.676,1443516560.669
540,1443516565,1443516566.715,1443516566.711
541,1443516571,1443516572.653,1443516572.645
542,1443516577,1443516578.689,1443516578.681
543,1443516583,1443516584.722,1443516584.713
544,1443516589,1443516590.656,1443516590.647
545,1443516595,1443516596.690,1443516596.682
546,1443516601,1443516602.718,1443516602.709
547,1443516607,1443516608.651,1443516608.641
548,1443516613,1443516614.683,1443516614.673
549,1443516619,1443516620.716,1443516620.705
550,1443516625,1443516626.649,1443516626.636
551,1443516631,1443516632.681,1443516632.670
552,1443516637,1443516638.714,1443516638.703
553,1443516643,1443516644.645,1443516644.634
554,1443516649,1443516650.681,1443516650.670
555,1443516655,1443516656.715,1443516656.702
556,1443516661,1443516662.651,1443516662.638
557,1443516667,1443516668.684,1443516668.672
558,1443516673,1443516674.717,1443516674.704
559,1443516679,1443516680.651,1443516680.638
560,1443516685,1443516686.685,1443516686.671
561,1443516691,1443516692.717,1443516692.703
562,1443516697,1443516698.652,1443516698.638
563,1443516703,1443516704.684,1443516704.670
564,1443516709,1443516710.717,1443516710.703
565,1443516715,1443516716.651,1443516716.633
566,1443516721,1443516722.673,1443516722.658
567,1443516727,1443516728.707,1443516728.689
568,1443516733,1443516734.640,1443516734.627
569,1443516739,1443516740.676,1443516740.660
570,1443516745,1443516746.717,1443516746.705
571,1443516751,1443516752.663,1443516752.644
572,1443516757,1443516758.689,1443516758.672
573,1443516763,1443516764.726,1443516764.709
574,1443516769,1443516770.659,1443516770.642
575,1443516775,1443516776.693,1443516776.675
576,1443516781,1443516782.725,1443516782.707
577,1443516787,1443516788.658,1443516788.640
578,1443516793,1443516794.691,1443516794.672
579,1443516799,1443516800.721,1443516800.703
580,1443516805,1443516806.672,1443516806.651
581,1443516811,1443516812.722,1443516812.702
582,1443516817,1443516818.667,1443516818.648
583,1443516823,1443516824.708,1443516824.689
584,1443516829,1443516830.643,1443516830.623
585,1443516835,1443516836.680,1443516836.659
586,1443516841,1443516842.713,1443516842.693
587,1443516847,1443516848.648,1443516848.628
588,1443516853,1443516854.674,1443516854.651
589,1443516859,1443516860.702,1443516860.680
590,1443516865,1443516866.655,1443516866.630
591,1443516871,1443516872.677,1443516872.656
592,1443516877,1443516878.713,1443516878.688
593,1443516883,1443516884.638,1443516884.616
594,1443516889,1443516890.677,1443516890.654
595,1443516895,1443516896.714,1443516896.691
596,1443516901,1443516902.645,1443516902.622
597,1443516907,1443516908.686,1443516908.662
598,1443516913,1443516914.719,1443516914.695
599,1443516919,1443516920.659,1443516920.635
600,1443516925,1443516926.691,1443516926.664
601,1443516931,1443516932.726,1443516932.705
602,1443516937,1443516938.712,1443516938.684
603,1443516943,1443516944.639,1443516944.611
604,1443516949,1443516950.688,1443516950.660
605,1443516955,1443516956.711,1443516956.682
606,1443516961,1443516962.645,1443516962.618
607,1443516967,1443516968.675,1443516968.648
608,1443516973,1443516974.709,1443516974.683
609,1443516979,1443516980.642,1443516980.615
610,1443516985,1443516986.685,1443516986.657
611,1443516991,1443516992.718,1443516992.691
612,1443516997,1443516998.652,1443516998.621
613,1443517003,1443517004.682,1443517004.654
614,1443517009,1443517010.719,1443517010.691
615,1443517015,1443517016.648,1443517016.616
616,1443517021,1443517022.673,1443517022.645
617,1443517027,1443517028.706,1443517028.678
618,1443517033,1443517034.734,1443517034.705
619,1443517039,1443517040.675,1443517040.645
620,1443517045,1443517046.706,1443517046.676
621,1443517051,1443517052.642,1443517052.614
622,1443517057,1443517058.686,1443517058.655
623,1443517063,1443517064.717,1443517064.687
624,1443517069,1443517070.652,1443517070.621
625,1443517075,1443517076.689,1443517076.656
626,1443517081,1443517082.716,1443517082.682
627,1443517087,1443517088.740,1443517088.708
628,1443517093,1443517094.673,1443517094.641
629,1443517099,1443517100.707,1443517100.675
630,1443517105,1443517106.740,1443517106.707
631,1443517111,1443517112.674,1443517112.641
632,1443517117,1443517118.707,1443517118.674
633,1443517123,1443517124.740,1443517124.707
634,1443517129,1443517130.674,1443517130.640
635,1443517135,1443517136.707,1443517136.673
636,1443517141,1443517142.741,1443517142.707
637,1443517147,1443517148.674,1443517148.639
638,1443517153,1443517154.706,1443517154.672
639,1443517159,1443517160.739,1443517160.704
640,1443517165,1443517166.672,1443517166.636
641,1443517171,1443517172.704,1443517172.668
642,1443517177,1443517178.737,1443517178.699
643,1443517183,1443517184.665,1443517184.629
644,1443517189,1443517190.699,1443517190.662
645,1443517195,1443517196.733,1443517196.696
646,1443517201,1443517202.666,1443517202.629
647,1443517207,1443517208.700,1443517208.662
648,1443517213,1443517214.732,1443517214.695
649,1443517219,1443517220.666,1443517220.628
650,1443517225,1443517226.699,1443517226.660
651,1443517231,1443517232.731,1443517232.693
652,1443517237,1443517238.664,1443517238.625
653,1443517243,1443517244.697,1443517244.658
654,1443517249,1443517250.730,1443517250.691
655,1443517255,1443517256.663,1443517256.623
656,1443517261,1443517262.697,1443517262.657
657,1443517267,1443517268.732,1443517268.692
658,1443517273,1443517274.664,1443517274.624
659,1443517279,1443517280.698,1443517280.658
660,1443517285,1443517286.732,1443517286.688
661,1443517291,1443517292.657,1443517292.616
662,1443517297,1443517298.691,1443517298.648
663,1443517303,1443517304.718,1443517304.677
664,1443517309,1443517310.751,1443517310.708
665,1443517315,1443517316.679,1443517316.636
